,mindate,maxdate,name,id
553,1984/9/1,2010/12/1,Highest soil temperature at observation time(cover: bare ground,HO33A0
554,1986/4/1,2010/12/1,Highest soil temperature at observation time(cover: bare ground,HO33P0
555,1984/1/1,2010/12/1,Highest soil temperature at observation time(cover: bare ground,HO34A0
556,1984/1/1,1988/12/1,Highest soil temperature at observation time(cover: bare ground,HO34A2
557,1984/1/1,2010/12/1,Highest soil temperature at observation time(cover: bare ground,HO34P0
558,1984/1/1,2010/12/1,Highest soil temperature at observation time(cover: bare ground,HO35A0
559,1984/1/1,1989/2/1,Highest soil temperature at observation time(cover: bare ground,HO35A2
560,1984/10/1,2010/12/1,Highest soil temperature at observation time(cover: bare ground,HO35P0
561,2006/1/1,2010/12/1,Highest soil temperature at observation time(cover: bare ground,HO36A0
562,2006/1/1,2010/12/1,Highest soil temperature at observation time(cover: bare ground,HO36P0
563,2006/1/1,2007/6/1,Highest soil temperature at observation time(cover: bare ground,HO37A0
564,2006/3/1,2006/4/1,Highest soil temperature at observation time(cover: bare ground,HO37P0
565,1987/4/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO51A0
566,1987/8/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO51P0
567,1984/1/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO52A0
568,1988/1/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO52P0
569,1984/1/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO53A0
570,1987/2/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO53P0
571,1984/1/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO54A0
572,1984/2/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO54P0
573,1984/1/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO55A0
574,1987/2/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO55P0
575,2006/1/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO56A0
576,2006/1/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO56P0
577,2006/1/1,2010/12/1,Highest soil temperature at observation time(cover: sod,HO57A0
578,2006/1/1,2010/9/1,Highest soil temperature at observation time(cover: sod,HO57P0
579,1990/1/1,1990/10/1,Highest soil temperature at observation time(cover: bare muck,HO84A0
580,1984/1/1,1989/2/1,Highest soil temperature at observation time(cover: bare muck,HO84A3
581,1989/3/1,1990/10/1,Highest soil temperature at observation time(cover: bare muck,HO85A0
582,1984/1/1,1988/12/1,Highest soil temperature at observation time(cover: bare muck,HO85A3
583,1781-01-04,2021/3/7,Precipitation,HPCP
584,1840-10-24,2021/3/6,Highest snowfall,HSNW
585,1763-01-01,2021/2/1,Heating degree days,HTDD
586,1763-01-01,2021/3/7,Highest minimum temperature,HTMN
587,1763-01-01,2021/3/7,Highest maximum temperature,HTMX
588,1982/1/1,2021/1/1,Highest maximum soil temperature for the month (degrees F),HX01
589,1984/1/1,2009/8/1,Highest maximum soil temperature for the month(cover: unknown,HX0190
590,1982/1/1,2021/1/1,Highest maximum soil temperature for the month (degrees F),HX02
591,1984/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: unknown,HX0290
592,2011/1/1,2012/1/1,Highest maximum soil temperature for the month(cover: unknown,HX0299
593,1982/1/1,2021/1/1,Highest maximum soil temperature for the month (degrees F),HX03
594,1984/1/1,2009/12/1,Highest maximum soil temperature for the month(cover: unknown,HX0390
595,1982/1/1,2021/1/1,Highest maximum soil temperature for the month (degrees F),HX04
596,1982/1/1,2021/1/1,Highest maximum soil temperature for the month (degrees F),HX05
597,1982/1/1,2020/11/1,Highest maximum soil temperature for the month (degrees F),HX06
598,1982/6/1,2020/11/1,Highest maximum soil temperature for the month (degrees F),HX07
599,1982/6/1,2020/11/1,Highest maximum soil temperature for the month (degrees F),HX08
600,1984/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: grass,HX1190
601,1984/1/1,1985/7/1,Highest maximum soil temperature for the month(cover: grass,HX1191
602,1984/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: grass,HX1290
603,1984/1/1,1989/7/1,Highest maximum soil temperature for the month(cover: grass,HX1291
604,2011/1/1,2012/9/1,Highest maximum soil temperature for the month(cover: grass,HX1299
605,1984/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: grass,HX1390
606,1984/1/1,1989/7/1,Highest maximum soil temperature for the month(cover: grass,HX1391
607,2011/1/1,2011/1/1,Highest maximum soil temperature for the month(cover: grass,HX1399
608,2009/3/1,2010/12/1,Highest maximum soil temperature for the month(cover: grass,HX1490
609,2011/1/1,2011/2/1,Highest maximum soil temperature for the month(cover: grass,HX1499
610,2011/8/1,2012/6/1,Highest maximum soil temperature for the month(cover: grass,HX1599
611,2011/8/1,2012/6/1,Highest maximum soil temperature for the month(cover: grass,HX1799
612,1989/8/1,2010/12/1,Highest maximum soil temperature for the month(cover: fallow,HX2190
613,1984/1/1,1988/12/1,Highest maximum soil temperature for the month(cover: fallow,HX2192
614,1990/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: fallow,HX2290
615,1984/1/1,1989/7/1,Highest maximum soil temperature for the month(cover: fallow,HX2292
616,1989/8/1,2010/12/1,Highest maximum soil temperature for the month(cover: fallow,HX2390
617,1984/1/1,1988/12/1,Highest maximum soil temperature for the month(cover: fallow,HX2392
618,1984/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: bare ground,HX3190
619,1984/1/1,1988/12/1,Highest maximum soil temperature for the month(cover: bare ground,HX3192
620,2011/1/1,2015/11/1,Highest maximum soil temperature for the month(cover: bare ground,HX3199
621,1984/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: bare ground,HX3290
622,1984/1/1,1989/2/1,Highest maximum soil temperature for the month(cover: bare ground,HX3292
623,2011/1/1,2015/11/1,Highest maximum soil temperature for the month(cover: bare ground,HX3299
624,1984/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: bare ground,HX3390
625,1984/1/1,1988/12/1,Highest maximum soil temperature for the month(cover: bare ground,HX3392
626,2011/1/1,2015/11/1,Highest maximum soil temperature for the month(cover: bare ground,HX3399
627,2004/8/1,2010/12/1,Highest maximum soil temperature for the month(cover: bare ground,HX3490
628,2011/1/1,2011/9/1,Highest maximum soil temperature for the month(cover: bare ground,HX3499
629,2004/8/1,2010/12/1,Highest maximum soil temperature for the month(cover: bare ground,HX3590
630,2011/1/1,2015/11/1,Highest maximum soil temperature for the month(cover: bare ground,HX3599
631,2011/1/1,2015/11/1,Highest maximum soil temperature for the month(cover: bare ground,HX3699
632,1984/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: sod,HX5190
633,2011/1/1,2015/11/1,Highest maximum soil temperature for the month(cover: sod,HX5199
634,1984/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: sod,HX5290
635,1984/1/1,1988/12/1,Highest maximum soil temperature for the month(cover: sod,HX5291
636,2011/1/1,2015/11/1,Highest maximum soil temperature for the month(cover: sod,HX5299
637,1984/1/1,2010/12/1,Highest maximum soil temperature for the month(cover: sod,HX5390
638,2011/1/1,2015/11/1,Highest maximum soil temperature for the month(cover: sod,HX5399
639,2002/3/1,2010/12/1,Highest maximum soil temperature for the month(cover: sod,HX5490
640,2011/1/1,2011/12/1,Highest maximum soil temperature for the month(cover: sod,HX5499
641,2002/3/1,2009/2/1,Highest maximum soil temperature for the month(cover: sod,HX5590
642,2011/1/1,2015/11/1,Highest maximum soil temperature for the month(cover: sod,HX5599
643,2012/9/1,2015/11/1,Highest maximum soil temperature for the month(cover: sod,HX5699
644,1984/1/1,1996/11/1,Highest maximum soil temperature for the month(cover: straw mulch,HX6190
645,1989/3/1,1990/10/1,Highest maximum soil temperature for the month(cover: grass muck,HX7290
646,1984/1/1,1988/12/1,Highest maximum soil temperature for the month(cover: grass muck,HX7293
647,1989/3/1,1990/10/1,Highest maximum soil temperature for the month(cover: bare muck,HX8190
648,1984/1/1,1988/12/1,Highest maximum soil temperature for the month(cover: bare muck,HX8193
649,1990/1/1,1990/10/1,Highest maximum soil temperature for the month(cover: bare muck,HX8290
650,1984/1/1,1989/2/1,Highest maximum soil temperature for the month(cover: bare muck,HX8293
651,1990/1/1,1990/10/1,Highest maximum soil temperature for the month(cover: bare muck,HX8390
652,1984/1/1,1989/2/1,Highest maximum soil temperature for the month(cover: bare muck,HX8393
653,2010/1/1,2010/1/1,Long-term averages of summer cooling degree days with base 45F,JJA-CLDD-BASE45
654,2010/1/1,2010/1/1,Long-term averages of summer cooling degree days with base 50F,JJA-CLDD-BASE50
655,2010/1/1,2010/1/1,Long-term averages of summer cooling degree days with base 55F,JJA-CLDD-BASE55
656,2010/1/1,2010/1/1,Long-term averages of summer cooling degree days with base 57F,JJA-CLDD-BASE57
657,2010/1/1,2010/1/1,Long-term averages of summer cooling degree days with base 60F,JJA-CLDD-BASE60
658,2010/1/1,2010/1/1,Long-term averages of summer cooling degree days with base 70F,JJA-CLDD-BASE70
659,2010/1/1,2010/1/1,Long-term averages of summer cooling degree days with base 72F,JJA-CLDD-BASE72
660,2010/1/1,2010/1/1,Long-term averages of summer cooling degree days with base 65F,JJA-CLDD-NORMAL
661,2010/1/1,2010/1/1,Long-term averages of summer diurnal temperature range,JJA-DUTR-NORMAL
662,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with base 40F,JJA-GRDD-BASE40
663,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with base 45F,JJA-GRDD-BASE45
664,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with base 50F,JJA-GRDD-BASE50
665,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with base 55F,JJA-GRDD-BASE55
666,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with base 57F,JJA-GRDD-BASE57
667,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with base 60F,JJA-GRDD-BASE60
668,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with base 65F,JJA-GRDD-BASE65
669,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with base 70F,JJA-GRDD-BASE70
670,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with base 72F,JJA-GRDD-BASE72
671,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with truncated bases 48F and 86F,JJA-GRDD-TB4886
672,2010/1/1,2010/1/1,Long-term averages of summer growing degree days with truncated bases 50F and 86F,JJA-GRDD-TB5086
673,2010/1/1,2010/1/1,Long-term averages of summer heating degree days with base 40F,JJA-HTDD-BASE40
674,2010/1/1,2010/1/1,Long-term averages of summer heating degree days with base 45F,JJA-HTDD-BASE45
675,2010/1/1,2010/1/1,Long-term averages of summer heating degree days with base 50F,JJA-HTDD-BASE50
676,2010/1/1,2010/1/1,Long-term averages of summer heating degree days with base 55F,JJA-HTDD-BASE55
677,2010/1/1,2010/1/1,Long-term averages of summer heating degree days with base 57F,JJA-HTDD-BASE57
678,2010/1/1,2010/1/1,Long-term averages of summer heating degree days with base 60F,JJA-HTDD-BASE60
679,2010/1/1,2010/1/1,Long-term averages of summer heating degree days with base 65F,JJA-HTDD-NORMAL
680,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with precipitation >= 0.01 inches,JJA-PRCP-AVGNDS-GE001HI
681,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with precipitation >= 0.10 inches,JJA-PRCP-AVGNDS-GE010HI
682,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with precipitation >= 0.50 inches,JJA-PRCP-AVGNDS-GE050HI
683,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with precipitation >= 1.00 inches,JJA-PRCP-AVGNDS-GE100HI
684,2010/1/1,2010/1/1,Long-term averages of seasonal precipitation totals for June-August,JJA-PRCP-NORMAL
685,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with snowfall >= 0.1 inches,JJA-SNOW-AVGNDS-GE001TI
686,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with snowfall >= 1.0 inches,JJA-SNOW-AVGNDS-GE010TI
687,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with snowfall >= 3.0 inches,JJA-SNOW-AVGNDS-GE030TI
688,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with snowfall >= 5.0 inches,JJA-SNOW-AVGNDS-GE050TI
689,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with snowfall >= 10.0 inches,JJA-SNOW-AVGNDS-GE100TI
690,2010/1/1,2010/1/1,Long-term averages of seasonal snowfall totals for June-August,JJA-SNOW-NORMAL
691,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with snow depth >= 1 inch,JJA-SNWD-AVGNDS-GE001WI
692,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with snow depth >= 3 inches,JJA-SNWD-AVGNDS-GE003WI
693,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with snow depth >= 5 inches,JJA-SNWD-AVGNDS-GE005WI
694,2010/1/1,2010/1/1,Long-term averages of number of days during June-August with snow depth >= 10 inches,JJA-SNWD-AVGNDS-GE010WI
695,2010/1/1,2010/1/1,Long-term averages of summer average temperature,JJA-TAVG-NORMAL
696,2010/1/1,2010/1/1,Long-term average number of days per summer where tmax is greater than or equal to 40F,JJA-TMAX-AVGNDS-GRTH040
697,2010/1/1,2010/1/1,Long-term average number of days per summer where tmax is greater than or equal to 50F,JJA-TMAX-AVGNDS-GRTH050
698,2010/1/1,2010/1/1,Long-term average number of days per summer where tmax is greater than or equal to 60F,JJA-TMAX-AVGNDS-GRTH060
699,2010/1/1,2010/1/1,Long-term average number of days per summer where tmax is greater than or equal to 70F,JJA-TMAX-AVGNDS-GRTH070
700,2010/1/1,2010/1/1,Long-term average number of days per summer where tmax is greater than or equal to 80F,JJA-TMAX-AVGNDS-GRTH080
701,2010/1/1,2010/1/1,Long-term average number of days per summer where tmax is greater than or equal to 90F,JJA-TMAX-AVGNDS-GRTH090
702,2010/1/1,2010/1/1,Long-term average number of days per summer where tmax is greater than or equal to 100F,JJA-TMAX-AVGNDS-GRTH100
703,2010/1/1,2010/1/1,Long-term average number of days per summer where tmax is less than or equal to 32F,JJA-TMAX-AVGNDS-LSTH032
704,2010/1/1,2010/1/1,Long-term averages of summer maximum temperature,JJA-TMAX-NORMAL
705,2010/1/1,2010/1/1,Long-term average number of days per summer where tmin is less than or equal to 0F,JJA-TMIN-AVGNDS-LSTH000
706,2010/1/1,2010/1/1,Long-term average number of days per summer where tmin is less than or equal to 10F,JJA-TMIN-AVGNDS-LSTH010
707,2010/1/1,2010/1/1,Long-term average number of days per summer where tmin is less than or equal to 20F,JJA-TMIN-AVGNDS-LSTH020
708,2010/1/1,2010/1/1,Long-term average number of days per summer where tmin is less than or equal to 32F,JJA-TMIN-AVGNDS-LSTH032
709,2010/1/1,2010/1/1,Long-term average number of days per summer where tmin is less than or equal to 40F,JJA-TMIN-AVGNDS-LSTH040
710,2010/1/1,2010/1/1,Long-term average number of days per summer where tmin is less than or equal to 50F,JJA-TMIN-AVGNDS-LSTH050
711,2010/1/1,2010/1/1,Long-term average number of days per summer where tmin is less than or equal to 60F,JJA-TMIN-AVGNDS-LSTH060
712,2010/1/1,2010/1/1,Long-term average number of days per summer where tmin is less than or equal to 70F,JJA-TMIN-AVGNDS-LSTH070
713,2010/1/1,2010/1/1,Long-term averages of summer minimum temperature,JJA-TMIN-NORMAL
714,1982/1/1,2021/1/1,Lowest minimum soil temperature for the month (degrees F),LN01
715,1984/1/1,2009/8/1,Lowest minimum soil temperature for the month(cover: unknown,LN0190
716,1982/1/1,2021/1/1,Lowest minimum soil temperature for the month (degrees F),LN02
717,1984/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: unknown,LN0290
718,2011/1/1,2012/1/1,Lowest minimum soil temperature for the month(cover: unknown,LN0299
719,1982/1/1,2021/1/1,Lowest minimum soil temperature for the month (degrees F),LN03
720,1984/1/1,2009/12/1,Lowest minimum soil temperature for the month(cover: unknown,LN0390
721,1982/1/1,2020/12/1,Lowest minimum soil temperature for the month (degrees F),LN04
722,1982/1/1,2020/11/1,Lowest minimum soil temperature for the month (degrees F),LN05
723,1982/1/1,2020/11/1,Lowest minimum soil temperature for the month (degrees F),LN06
724,1982/6/1,2020/11/1,Lowest minimum soil temperature for the month (degrees F),LN07
725,1982/6/1,2020/11/1,Lowest minimum soil temperature for the month (degrees F),LN08
726,1984/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: grass,LN1190
727,1984/1/1,1985/7/1,Lowest minimum soil temperature for the month(cover: grass,LN1191
728,1984/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: grass,LN1290
729,1984/1/1,1989/7/1,Lowest minimum soil temperature for the month(cover: grass,LN1291
730,2011/1/1,2012/9/1,Lowest minimum soil temperature for the month(cover: grass,LN1299
731,1984/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: grass,LN1390
732,1984/1/1,1989/7/1,Lowest minimum soil temperature for the month(cover: grass,LN1391
733,2011/1/1,2011/1/1,Lowest minimum soil temperature for the month(cover: grass,LN1399
734,2010/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: grass,LN1490
735,2011/1/1,2011/1/1,Lowest minimum soil temperature for the month(cover: grass,LN1499
736,1990/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: fallow,LN2190
737,1984/1/1,1989/7/1,Lowest minimum soil temperature for the month(cover: fallow,LN2192
738,1990/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: fallow,LN2290
739,1984/1/1,1989/7/1,Lowest minimum soil temperature for the month(cover: fallow,LN2292
740,1990/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: fallow,LN2390
741,1984/1/1,1989/7/1,Lowest minimum soil temperature for the month(cover: fallow,LN2392
742,1984/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3190
743,1984/1/1,1988/12/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3192
744,2011/1/1,2015/11/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3199
745,1984/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3290
746,1984/1/1,1988/12/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3292
747,2011/1/1,2015/11/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3299
748,1984/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3390
749,1984/1/1,1988/12/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3392
750,2011/1/1,2015/11/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3399
751,2004/8/1,2010/12/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3490
752,2011/1/1,2011/9/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3499
753,2004/8/1,2010/12/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3590
754,2011/1/1,2015/11/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3599
755,2006/4/1,2006/4/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3690
756,2011/1/1,2015/11/1,Lowest minimum soil temperature for the month(cover: bare ground,LN3699
757,1984/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: sod,LN5190
758,2011/1/1,2015/11/1,Lowest minimum soil temperature for the month(cover: sod,LN5199
759,1984/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: sod,LN5290
760,1984/1/1,1989/2/1,Lowest minimum soil temperature for the month(cover: sod,LN5291
761,2011/1/1,2015/11/1,Lowest minimum soil temperature for the month(cover: sod,LN5299
762,1984/1/1,2010/12/1,Lowest minimum soil temperature for the month(cover: sod,LN5390
763,2011/1/1,2015/11/1,Lowest minimum soil temperature for the month(cover: sod,LN5399
764,2002/3/1,2010/12/1,Lowest minimum soil temperature for the month(cover: sod,LN5490
765,2011/1/1,2011/12/1,Lowest minimum soil temperature for the month(cover: sod,LN5499
766,2002/3/1,2009/2/1,Lowest minimum soil temperature for the month(cover: sod,LN5590
767,2011/1/1,2015/11/1,Lowest minimum soil temperature for the month(cover: sod,LN5599
768,2012/9/1,2015/11/1,Lowest minimum soil temperature for the month(cover: sod,LN5699
769,1984/1/1,1993/1/1,Lowest minimum soil temperature for the month(cover: straw mulch,LN6190
770,1990/1/1,1990/10/1,Lowest minimum soil temperature for the month(cover: grass muck,LN7290
771,1984/1/1,1989/2/1,Lowest minimum soil temperature for the month(cover: grass muck,LN7293
772,1989/3/1,1990/10/1,Lowest minimum soil temperature for the month(cover: bare muck,LN8190
773,1984/1/1,1988/12/1,Lowest minimum soil temperature for the month(cover: bare muck,LN8193
774,1990/1/1,1990/10/1,Lowest minimum soil temperature for the month(cover: bare muck,LN8290
775,1984/1/1,1989/2/1,Lowest minimum soil temperature for the month(cover: bare muck,LN8293
776,1990/1/1,1990/10/1,Lowest minimum soil temperature for the month(cover: bare muck,LN8390
777,1984/1/1,1989/2/1,Lowest minimum soil temperature for the month(cover: bare muck,LN8393
778,1984/1/1,2007/12/1,Lowest soil temperature at observation time(cover: unknown,LO01A0
779,1984/1/1,2009/4/1,Lowest soil temperature at observation time(cover: unknown,LO01P0
780,1984/1/1,1984/12/1,Lowest soil temperature at observation time(cover: unknown,LO01P1
781,1985/1/1,1989/6/1,Lowest soil temperature at observation time(cover: unknown,LO01P2
782,1984/1/1,2007/12/1,Lowest soil temperature at observation time(cover: unknown,LO02A0
783,1984/1/1,2009/4/1,Lowest soil temperature at observation time(cover: unknown,LO02P0
784,1985/1/1,1985/12/1,Lowest soil temperature at observation time(cover: unknown,LO02P1
785,1984/1/1,1989/6/1,Lowest soil temperature at observation time(cover: unknown,LO02P2
786,1984/1/1,2006/12/1,Lowest soil temperature at observation time(cover: unknown,LO03A0
787,1984/1/1,2009/4/1,Lowest soil temperature at observation time(cover: unknown,LO03P0
788,1984/1/1,1986/12/1,Lowest soil temperature at observation time(cover: unknown,LO03P1
789,1988/1/1,1989/6/1,Lowest soil temperature at observation time(cover: unknown,LO03P2
790,1984/1/1,2007/6/1,Lowest soil temperature at observation time(cover: unknown,LO04A0
791,1984/1/1,2009/12/1,Lowest soil temperature at observation time(cover: unknown,LO04P0
792,1985/1/1,1989/6/1,Lowest soil temperature at observation time(cover: unknown,LO04P1
793,1984/1/1,1988/12/1,Lowest soil temperature at observation time(cover: unknown,LO04P2
794,1984/1/1,2009/8/1,Lowest soil temperature at observation time(cover: unknown,LO05A0
795,1984/1/1,2009/12/1,Lowest soil temperature at observation time(cover: unknown,LO05P0
796,1984/1/1,1984/12/1,Lowest soil temperature at observation time(cover: unknown,LO05P1
797,1985/1/1,1989/6/1,Lowest soil temperature at observation time(cover: unknown,LO05P2
798,2006/1/1,2009/4/1,Lowest soil temperature at observation time(cover: unknown,LO07P0
799,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO11A0
800,2004/1/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO11P0
801,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO12A0
802,1992/4/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO12P0
803,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO13A0
804,2000/6/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO13P0
805,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO14A0
806,1984/1/1,1985/7/1,Lowest soil temperature at observation time(cover: grass,LO14A1
807,2000/6/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO14P0
808,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO15A0
809,1984/1/1,1985/7/1,Lowest soil temperature at observation time(cover: grass,LO15A1
810,2000/6/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO15P0
811,2006/1/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO16A0
812,2007/1/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO16P0
813,2006/1/1,2010/12/1,Lowest soil temperature at observation time(cover: grass,LO17A0
814,2006/1/1,2010/6/1,Lowest soil temperature at observation time(cover: grass,LO17P0
815,1984/1/1,1984/10/1,Lowest soil temperature at observation time(cover: fallow,LO21A0
816,1984/1/1,1984/10/1,Lowest soil temperature at observation time(cover: fallow,LO22A0
817,1984/1/1,1984/10/1,Lowest soil temperature at observation time(cover: fallow,LO23A0
818,1984/1/1,1984/10/1,Lowest soil temperature at observation time(cover: fallow,LO24A0
819,1984/1/1,1984/10/1,Lowest soil temperature at observation time(cover: fallow,LO25A0
820,1984/9/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO31A0
821,1985/4/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO31P0
822,1984/9/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO32A0
823,1985/4/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO32P0
824,1984/9/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO33A0
825,1986/4/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO33P0
826,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO34A0
827,1984/1/1,1988/12/1,Lowest soil temperature at observation time(cover: bare ground,LO34A2
828,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO34P0
829,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO35A0
830,1984/1/1,1989/2/1,Lowest soil temperature at observation time(cover: bare ground,LO35A2
831,1984/10/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO35P0
832,2006/1/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO36A0
833,2006/1/1,2010/12/1,Lowest soil temperature at observation time(cover: bare ground,LO36P0
834,2006/1/1,2007/6/1,Lowest soil temperature at observation time(cover: bare ground,LO37A0
835,2006/3/1,2006/4/1,Lowest soil temperature at observation time(cover: bare ground,LO37P0
836,1988/4/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO51A0
837,1987/4/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO51P0
838,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO52A0
839,1987/3/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO52P0
840,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO53A0
841,1987/2/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO53P0
842,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO54A0
843,1984/2/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO54P0
844,1984/1/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO55A0
845,1987/2/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO55P0
846,2006/1/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO56A0
847,2006/1/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO56P0
848,2006/1/1,2010/12/1,Lowest soil temperature at observation time(cover: sod,LO57A0
849,2006/1/1,2010/9/1,Lowest soil temperature at observation time(cover: sod,LO57P0
850,1989/3/1,1990/10/1,Lowest soil temperature at observation time(cover: bare muck,LO84A0
851,1984/1/1,1988/12/1,Lowest soil temperature at observation time(cover: bare muck,LO84A3
852,1990/1/1,1990/10/1,Lowest soil temperature at observation time(cover: bare muck,LO85A0
853,1984/1/1,1989/2/1,Lowest soil temperature at observation time(cover: bare muck,LO85A3
854,1763-01-01,2021/3/7,Lowest minimum temperature,LTMN
855,1763-01-01,2021/3/6,Lowest maximum temperature,LTMX
856,1982/1/1,2021/1/1,Lowest maximum soil temperature for the month (degrees F),LX01
857,1984/1/1,2009/8/1,Lowest maximum soil temperature for the month(cover: unknown,LX0190
858,1982/1/1,2021/1/1,Lowest maximum soil temperature for the month (degrees F),LX02
859,1984/1/1,2010/12/1,Lowest maximum soil temperature for the month(cover: unknown,LX0290
